user_id,user_name,tweet_id,tweet_text,retweet_count,orig_tweet_id,orig_tweeter_name,orig_tweeter_id,positive_words,negative_words
233341959,Stephanie Weiher,259101065155334144,RT @billprady: There is a NEW #BIGBANGTHEORY TONIGHT!! (US/Canada) There's a crazy Easter egg in the tag.,67,258943594705076224,Bill Prady,59524045,crazy,crazy
21457771,anodyne,256043674666938370,RT @NASA: The @SpaceX #Dragon was secured to the #ISS at 9:03amET. Hatch opening tomorrow. Dragon will spend 18 days attached: http://t. ...,178,256018984950956032,NASA,11348282,NONE,NONE
21457771,anodyne,256043814966398976,RT @NASA: The International Space Station Expedition 33 crew successfully captured the @SpaceX #Dragon at 6:56amET. http://t.co/mTyT0QrY ...,382,255987920257814529,NASA,11348282,NONE,crew
21457771,anodyne,256043842661412864,"RT @NASA: .@Astro_Suni on @SpaceX #Dragon capture: ""Looks like we’ve tamed the Dragon. We’re happy she’s on-board with us."" http://t.co/ ...",133,255988514020274177,NASA,11348282,happy,NONE
21457771,anodyne,256399136893575169,RT @NASA: New record set for Antarctic sea ice maximum: highest in 30+ years of satellite observations. http://t.co/dTdJrW5z,297,256370919885381632,NASA,11348282,NONE,NONE
21457771,anodyne,256765281039437825,RT @NASA: [Image of the Day] Shuttle Endeavour Crossing http://t.co/xJ4qYlMs #iotd,215,256745872870756353,NASA,11348282,NONE,NONE
21457771,anodyne,256797627943886848,"RT @hitRECordJoe: Mister Romney's Neighborhood!  Well played, @JimmyFallon.  Well played.  http://t.co/ElivhXAn",223,256793565424910336,Joseph Gordon-Levitt,24807616,NONE,NONE
21457771,anodyne,257214759307464704,RT @NASA: Here's @NASA_Astronauts posing with one of the 'Shuttle Xing' signs with #Endeavour. Have you #SpotTheShuttle in LA? http://t. ...,220,257169370692853761,NASA,11348282,NONE,NONE
21457771,anodyne,257557528194473985,RT @NASA: Congratulations to Felix Baumgartner and @RedBullStratos on a record-breaking leap from the edge of space! http://t.co/HQIga3O ...,3784,257550728552407042,NASA,11348282,NONE,NONE
21457771,anodyne,258389144257044482,"RT @shondarhimes: The ""binders full of women"" thing is scaring me.  I'm scared for the women stuck in binders.  #debates",672,258383856749658113,shonda rhimes,17565514,NONE,scared
21457771,anodyne,259288485213659136,RT @NASA: Latest satellite views of the growing crack in Antarctica's Pine Island Glacier. http://t.co/X3sUuioV #nasaice,201,259262181735014400,NASA,11348282,NONE,crack
21457771,anodyne,260385871956676608,RT @NASA: A big dust storm swept across Kansas last week. Here's the view from our Aqua satellite. http://t.co/obGYGPuB,165,260359526547591168,NASA,11348282,storm,storm
21457771,anodyne,260880280397701120,RT @jimmyfallon: Tonight @TomHanks performs slam poetry about the 90s sitcom Full House. #FullHanks,225,260876050723131392,jimmy fallon,15485441,NONE,NONE
21457771,anodyne,262725337178312704,RT @jimmyfallon: We will be doing a new show tomorrow night no matter what. #LateNight,364,262680618054340608,jimmy fallon,15485441,NONE,matter
21457771,anodyne,263064323193196544,RT @NASA: Hurricane #Sandy just before it made landfall this afternoon. Image from our Suomi @NASANPP satellite. http://t.co/ArI9uihl,223,263057463803277314,NASA,11348282,NONE,NONE
872004763,cece's little pony,256054715786358784,"RT @David_Boreanaz: Live, love and laugh. http://t.co/U5bgQvlx",93,256050536623792128,David Boreanaz,275215221,love,NONE
872004763,cece's little pony,256054758492741632,RT @David_Boreanaz: Oct 1 can only mean one thing...All new @BONESonFOX  tonight. #Bones8,642,252762893546827776,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,256055186240442369,RT @David_Boreanaz: Classic. #Bones8 http://t.co/43U9WocI,368,255381412121804802,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,256055190808035328,RT @David_Boreanaz: BIG surprise under Booth's robe tonight for @BONESonFOX fans. #Bones8,198,255364740283498496,David Boreanaz,275215221,surprise,NONE
872004763,cece's little pony,256055263885418496,RT @David_Boreanaz: Get your @BONESonFOX on tonight. Big news coming! #Bones8,266,255338035896516608,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,256055285964222464,RT @David_Boreanaz: New candidate @BarackObama . Watch her in action tonight. #Bones8 http://t.co/jm1g7EKu,333,255356360038940672,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,256055433746325504,RT @David_Boreanaz: Diamonds are a girls best friend. #Bones8 http://t.co/fOIV6Huj,379,253902937431109633,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,256055435134631937,"RT @David_Boreanaz: @dmitry_ch did a great job on @BONESonFOX epp, which is sure to be a classic Buck and Wanda epp.",39,253858755173838848,David Boreanaz,275215221,great,NONE
872004763,cece's little pony,256055449252667394,RT @David_Boreanaz: Lucky 13. #Bones8 http://t.co/EBpmxBFy,177,253574757679759360,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,256055452918493184,RT @David_Boreanaz: The real Panel of judges. X Factor has got nothing on this group. #Bones8 http://t.co/YyxhvRCf,99,253248092927836160,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,256055495520055296,RT @David_Boreanaz: Shall we dance? #Bones8 http://t.co/FV58QYk1,204,252939678905401345,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,256055540516540416,"RT @David_Boreanaz: Ditch the berry and get an Iphone.RT @emilydeschanel: Blackberry in one back pocket, baby monitor in the other..#coo ...",431,252277344675446784,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,256057981857325056,RT @David_Boreanaz: Best duo in TV. Relationship changed procedure viewing 8 years ago. #Bones8 http://t.co/a6huf0E3,537,235433251085369346,David Boreanaz,275215221,duo,NONE
872004763,cece's little pony,256058964616286208,RT @David_Boreanaz: @emilydeschanel with toast #Bones,143,165501035262119937,David Boreanaz,275215221,toast,NONE
872004763,cece's little pony,256058986653171712,RT @David_Boreanaz: Major story point. #Bones http://t.co/LsOMThqv,321,165494653796360192,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,256059238529523712,RT @David_Boreanaz: Let's welcome @emilydeschanel to twitter! #Bones,1010,164417625357692928,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,256276090274840576,RT @David_Boreanaz: Booth.  http://t.co/XYgpg3gg,71,256207341224091648,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,256414043374510080,RT @David_Boreanaz: Happy Bday @emilydeschanel . Your day to have all the snacks u want and more!,160,256412891337596929,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,256517764162936832,RT @David_Boreanaz: With Nancy Cartwright the voice behind Bart Simpson.  http://t.co/e7iKImEO,99,256461548355198976,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,256518120125104128,RT @BONESonFOX: VIDEO: Breakfast with Bones: Brennan for President - http://t.co/qXdiRwNk #bones,41,256470615387693056,BONES,32621370,NONE,NONE
872004763,cece's little pony,259181129821745153,RT @David_Boreanaz: Two camera set up! http://t.co/hPxyVhBg,80,258993797134962688,David Boreanaz,275215221,NONE,NONE
872004763,cece's little pony,259181217356865536,RT @David_Boreanaz: Why I love my job. RT @DMetherell: @David_Boreanaz after surgery my wife is finding solace in Bones. Thank you and t ...,53,259071742893510656,David Boreanaz,275215221,love,surgery
872004763,cece's little pony,260914554555469824,RT @David_Boreanaz: Lets make it Happen! Vote Bones http://t.co/WLmd7g3n,273,260775632840044544,David Boreanaz,275215221,NONE,NONE
40367730,Mike Langworthy,258190288974123009,RT @StephenAtHome: Obama delivered pizza to volunteer campaign workers this weekend. He's obviously preparing for life in the private se ...,763,258183135693516800,Stephen Colbert,16303106,life,campaign
40367730,Mike Langworthy,258640331027918849,"RT @stephenfry: If I asked you for £1 to support the fight against cancer in young people, would you help? @lauracranetrust  http://t.co ...",115,258617148149202944,Stephen Fry,15439395,NONE,cancer&cancer&support&fight
40367730,Mike Langworthy,258915826214789121,RT @stephenfry: Insults aren't nice. But should they be illegal? Support my friends in removing “insulting” from public order act http:/ ...,767,258125099092299776,Stephen Fry,15439395,NONE,NONE
40367730,Mike Langworthy,258998433002708994,"RT @SarahKSilverman: RT @MittRomney Make no mistake, I WILL SUCK YOUR DICK FOR CASH",1613,258393867135619072,Sarah Silverman,30364057,NONE,NONE
199698414,Monica Moretti,262625699272224769,RT @ZooeyDeschanel: HEY! http://t.co/YEF0gP8X,2118,250743027293904896,zooey deschanel,66561957,NONE,NONE
27412736,Tracy :),260799445715783680,RT @ichadlowe: #prettylittleliars Halloween episode tonight! It's gonna be one hell of a ride!,105,260784688413696000,Chad Lowe,210334764,NONE,NONE
287275623,Liberalibrarian,256595508901064704,RT @EvaLongoria: Every channel declaring a Biden victory! Biden def delivered the facts tonight and held Ryan accountable for the lies!  ...,909,256586079480713216,Eva Longoria,110827653,NONE,NONE
287275623,Liberalibrarian,256949800040296448,RT @DWStweets: Romney's dishonesty about his pre-existing conditions plan was personally offensive. Help me set the record straight. htt ...,186,255764311581011968,D Wasserman Schultz,115979444,NONE,NONE
287275623,Liberalibrarian,260561880723099648,RT @ABFalecbaldwin: Obama has grown enormously in the past four years.His second term will bring a revival of our economy. Peace in mo ...,489,260561156375183363,ABFoundation,288452305,NONE,NONE
287275623,Liberalibrarian,260641311198158848,"RT @JohnKerry: ""Obama budget will bring Navy above 300 ships.Navy shrank under GWB frm 316 ships to 278.Has come UP under Obama.""-fmr Se ...",668,260562759173955584,John Kerry,15007149,NONE,NONE
87029573,Micki,257985426902634496,RT @David_Boreanaz: Why are we turning reality shows into comedy shows for Network television. The trash belongs in the can not in our l ...,491,257954001121841153,David Boreanaz,275215221,NONE,NONE
399651621,Samantha Hartley,257738582545031168,RT @ConanOBrien: Mitt Romney once invested in the Yankees. Which finally explains the time the Yankees tried to trade Alex Rodriguez to  ...,2551,257548606775652352,Conan O'Brien,115485051,NONE,NONE
399651621,Samantha Hartley,258945521312468993,"RT @ConanOBrien: The History Channel used to be cool, but they're just stuck in the past.",2955,258777328656711680,Conan O'Brien,115485051,NONE,NONE
399651621,Samantha Hartley,262571940886237184,RT @ConanOBrien: The NFL Network's singing football is so cute! Oh wait that's Cee Lo.,1788,262351465958498304,Conan O'Brien,115485051,football,NONE
334387221,Sheila D,256193040060932096,RT @DarrellIssa: Miss the #Libya hearing &amp; away from a computer? Watch the full replay of our @GOPOversight #Benghazi hearing at 9 P ...,91,256134370585366528,Darrell Issa,22509548,NONE,NONE
334387221,Sheila D,256197292967747584,"RT @fredthompson: City of Chicago asks residents with ideas on how to reduce gun crimes to share their thoughts on Twitter. Easy: ""arm t ...",121,253502927438745603,Fred Thompson,2704951,NONE,gun
334387221,Sheila D,256415425645125633,RT @DarrellIssa: Fallen Ambassador Stevens' cables back to Washington described a deteriorating security situation...no one listened: ht ...,139,256383907463831552,Darrell Issa,22509548,NONE,NONE
334387221,Sheila D,258226786037534720,RT @AllenWest: Marine Corps Dogs Need Homes!  See here for more info to help http://t.co/X8JqWj8T,185,258190381798281216,Allen West,237403203,NONE,NONE
24724698,Hart Hanson,256452152241836032,"RT @JohnFDaley: When you see an actor doing something manly on TV or in a movie, don't forget they're wearing makeup.",344,256183429270474752,John Francis Daley,102230123,actor,NONE
24724698,Hart Hanson,256868763188736000,"RT @JohnFDaley: The film I co-wrote, ""The Incredible Burt Wonderstone"" just got a release date. Keep March 15th open, people! http://t.c ...",73,256493086069387265,John Francis Daley,102230123,film,NONE
24724698,Hart Hanson,256869317864464384,RT @David_Boreanaz: I think we shld do steak dinner with Booth! RT @BONESonFOX: VIDEO: Breakfast with Bones: Brennan for President - htt ...,128,256480574456340483,David Boreanaz,275215221,NONE,NONE
24724698,Hart Hanson,257170866834649089,RT @DannyZuker: It's amazing to watch the shuttle move through LA at 2 MPH cause NOTHING ever moves that fast cause of traffic &amp; thi ...,21,257165323629912065,Danny Zuker,22080646,fast&move,NONE
24724698,Hart Hanson,257297064172597248,RT @DannyZuker: I've never set out to outrage anyone with a tweet but if you're a person who can be outraged by a tweet what the fuck is ...,124,257246493650608128,Danny Zuker,22080646,fuck,outrage
24724698,Hart Hanson,260236262689095680,"RT @JohnFDaley: When someone shows you photos on their phone but doesn't hand the phone over to you, they're hiding dick pics.",243,260221965938327552,John Francis Daley,102230123,NONE,NONE
24724698,Hart Hanson,260400428439728128,"RT @BONESonFOX: Carla Gallo on the Sweets and Daisy Split, and When She’s Returning to the Show: http://t.co/oN5Rp0Rc via @GiveMeMyRemot ...",13,260395481358802944,BONES,32621370,NONE,NONE
81000050,Luana Nova,255911675352449024,RT @julieplec: TVD has been ruling trending topics all week. The rest of the people on the twitter planet must hate us by now. So not so ...,492,255886771634720768,julieplec,18993601,NONE,hate
81000050,Luana Nova,256520717179441152,RT @kevwilliamson: ALL NEW.  The Vampire Diaires!  TONIGHT!  Season Four Begins!  8PM CW!!!!!,428,256517520423534593,Kevin Williamson,25209206,NONE,NONE
81000050,Luana Nova,260981719153401856,RT @EmWatson: 'Live today.Not yesterday.Not tomorrow.Just today.Live your moments.No good can come of renting them out for a later date' ...,484,260981327065661440,Emma Watson,166739404,NONE,NONE
785323315,Rita Mathews,257277983818129408,"RT @DarrellIssa: ""We have a moral obligation to get to the bottom of Benghazi attack"" Powerful @Jasoninthehouse opening statement VIDEO: ...",95,256073087160811520,Darrell Issa,22509548,bottom,NONE
263379775,ToBe Free,256200560359915520,RT @DarrellIssa: Miss any of today's #Libya hearing? There's a @YouTube playlist for that: http://t.co/C9y7vewa #benghazi,101,256114207173513217,Darrell Issa,22509548,NONE,NONE
263379775,ToBe Free,258318359110766592,RT @RepDianeBlack: Battery maker w/ $249 million in taxpayer funds goes bankrupt. i.e. why govt. shouldn't be picking winners &amp; lose ...,14,258229692375650304,Diane Black,110545675,NONE,lose
263379775,ToBe Free,258713941880999937,RT @ConnieMackIV: Tonight #Romney demonstrated once again why he is qualified and ready to lead from day one as President. I am so proud ...,56,258407156636864514,Connie Mack,23121519,ready,NONE
615349747,Christine Truong,258392359971209217,"RT @poniewozik: BTW, moderator fact-checked in real time and audience APPLAUDED. Note to future mods #debate",156,258391670796718080,James Poniewozik,23480093,future,NONE
615349747,Christine Truong,259005643644620800,RT @NASA: Massive atmospheric changes are taking place on Jupiter! http://t.co/E46vza03,415,258637321509957632,NASA,11348282,NONE,NONE
805429424,Sharon Patton,260563273110417408,RT @zachbraff: I'm friends with an ass-ton of Israelis. None want Romney.,1157,260560709757333504,Zach Braff,76997832,NONE,NONE
476858255,19 DAYS FOR BONES,256151791429881857,"RT @ZooeyDeschanel: Hey Germany, #NEWGIRL is back on in 10 minutes!",499,256104437452533760,zooey deschanel,66561957,NONE,NONE
385944139,Vanilla,256419608888754176,"RT @AudraEqualityMc: Happy National Coming Out Day! Be proud. As my Nana use to say "" As long as u don't hurt nobody Nana doesn't care w ...",25,256419009443024898,Audra McDonald,94215989,care,hurt&care
385944139,Vanilla,256466364372484096,RT @Angie_Harmon: Hey! Today is 10/11/12!! How cool is that?!?,20,256466127570481152,Angie Harmon,224809313,NONE,NONE
385944139,Vanilla,256739886437122048,"RT @Angie_Harmon: Ok kids, it's FRIDAY!! (In my neck of the woods! 😉). Put a smile on someone's face today!!",14,256737828120178688,Angie Harmon,224809313,NONE,NONE
385944139,Vanilla,256739900232171520,"RT @Angie_Harmon: Hey you, I ❤ YOU!!",30,256738007200194561,Angie Harmon,224809313,NONE,NONE
385944139,Vanilla,257111441117675520,RT @Angie_Harmon: Big day in the #sehorn house today! 🎉Birthday party for #1 🎉 &amp; then    🏁Victory Lane 🏁 party for @JimmieJohnson  ...,29,257104188536938496,Angie Harmon,224809313,party&party,NONE
385944139,Vanilla,257206562395938817,RT @JessicaCapshaw: Happy Birthday @katewalsh !!! I am so very happy that you were born.,62,257206294937743361,Jessica Capshaw,293722201,happy,NONE
385944139,Vanilla,257421391316537345,RT @SashaAlexander1: Caught in nyc... http://t.co/uz6rwaco,72,257316862055051264,Sasha Alexander,135272779,NONE,NONE
385944139,Vanilla,257945763068383233,RT @SashaAlexander1: Who ate the other macaron? http://t.co/4QAjGMg5,59,257537731352219648,Sasha Alexander,135272779,NONE,NONE
385944139,Vanilla,257945791040221185,RT @SashaAlexander1: At @EdoardoPonti and #dolcegabbana premiere of Fellini's #Satyricon at lincoln center. Congrats love! http://t.co/k ...,76,257317414738485250,Sasha Alexander,135272779,NONE,NONE
385944139,Vanilla,258557165432868864,RT @Angie_Harmon: Back in the hay day!  http://t.co/pCxycmsh,19,258443789885136896,Angie Harmon,224809313,NONE,NONE
385944139,Vanilla,258557234601136129,"RT @Angie_Harmon: Hey, anyone! How do I erase a tweet?",14,258431029080113152,Angie Harmon,224809313,NONE,NONE
385944139,Vanilla,258961761951178753,RT @JessicaCapshaw: Ummm...is there an ALL NEW episode of GREY'S ANATOMY tomorrow night?!?!?,545,258813261657538560,Jessica Capshaw,293722201,NONE,NONE
385944139,Vanilla,259198691578114049,RT @JessicaCapshaw: Thank you all for such kind words about tonight's episode. It starts with @shondarhimes and I'm just lucky enough to ...,98,259178927682121728,Jessica Capshaw,293722201,lucky,words
385944139,Vanilla,260433514170830848,RT @shondarhimes: Today: making notes on two PP scripts for the writers.  The Charlotte episode is gonna be SO GOOD!,20,260432989555666945,shonda rhimes,17565514,NONE,NONE
385944139,Vanilla,260692581564948480,RT @Angie_Harmon: Left you a message on Instagram... It's under Harhorn.,17,260229240262369280,Angie Harmon,224809313,NONE,NONE
385944139,Vanilla,263041448151248897,"RT @SashaAlexander1: Just bought the BEST halloween costume, can't wait to share it with you all!",47,263037249111875586,Sasha Alexander,135272779,NONE,NONE
194438082,Keegan,255785349266169856,"RT @AndrewWMarlowe: How do I convince my cast to do a Gangnam ""Castle"" Style video?",272,255777060637777920,Andrew W. Marlowe,189742536,NONE,NONE
116791448,Оlgа,258093618106073089,RT @Zap2it: Tina Fey and Amy Poehler to host Golden Globes 2013 http://t.co/bqNZkjE0,14,257999312083095552,Zap2it,34741439,NONE,NONE
291441269,LeAnn,256216295094243328,"RT @sutterink: SOA crushes all three broadcast networks in key demos second week in a row. No more niche, bitches.",718,256118801458929664,kurt sutter,21741551,NONE,NONE
291441269,LeAnn,259333512094703617,RT @whitehouse: Today @WhiteHouse has gone #purple for #SpiritDay: http://t.co/JVftplyZ,363,259322911637266432,The White House,30313925,NONE,NONE
291441269,LeAnn,260910361404919808,"RT @sutterink: TOAD'S WILD RIDE. after tonights SOA episode, gemma &amp; tara's relationship will NEVER be the same. plus we totally fuc ...",624,260753524298747904,kurt sutter,21741551,NONE,NONE
157132767,Jaymes,257508536844697600,"RT @sethmeyers21: Have complaints about the iPhone 5? Watch Tech Talk, courtesy of @TheColinJost and John Solomon http://t.co/BCiKq3jJ",14,257507923964600320,Seth Meyers,44039298,NONE,NONE
157132767,Jaymes,263110714045108225,"RT @JimGaffigan: I hope we don't find out this blackout is just a big promo for that show ""Revolution."" #sandy",108,263110463951347713,Jim Gaffigan,6539592,hope,NONE
79927387,Jim McDermott,259160259715792896,RT @DannyZuker: Paralegal activity.  #BoringHorrorMovies,153,259137547295391744,Danny Zuker,22080646,NONE,NONE
64010708,Victoria Giroir,260554362085060609,RT @SarahKSilverman: Leaders aren't leaders because they really really wanna be the leader you poor limited man,242,260554001521717248,Sarah Silverman,30364057,leader,NONE
64010708,Victoria Giroir,260555820985622528,"RT @SarahKSilverman: We ask the poor to die for our country, but it's unamerican to ask the rich to chip in a 'lil extra?",709,260555487077076993,Sarah Silverman,30364057,rich,die
279129961,Кроулиарти,257466553606475776,"RT @MollyQuinn93: Good morning all :)Food for thought..For men to remember manners, women must be ladies.",15,257465726183546880,Molly C. Quinn,262351301,NONE,NONE
279129961,Кроулиарти,260818817746345984,"RT @seamusdever: Happy Birthday to my TV partner, @Jon_Huertas",85,260817220337287168,Seamus Dever,169331241,NONE,NONE
279129961,Кроулиарти,260819422334312448,RT @MollyQuinn93: @Jon_Huertas Happy Birthday!!!!,23,260817901332860928,Molly C. Quinn,262351301,NONE,NONE
222265572,Mother of Dragons,256575360802619392,RT @SteveMartinToGo: Going out to dinner tonight. Can't decide between the canard a l'orange or the duck. Haven't seen the Taco Bell men ...,310,256571864959315968,Steve Martin,14824849,NONE,NONE
222265572,Mother of Dragons,260506010043707392,RT @markjakejohnson: A pigeon in Jess Day's bedroom. http://t.co/W4eolhXC,114,260472381854851072,jake johnson,333574953,NONE,NONE
337217236,Debbie Jones,257590100383375360,RT @DWStweets: Thrilled to address AIPAC's 2012 National Summit to talk about @BarackObama's stellar record on Israel. http://t.co/I7vLl9Q9,38,257565443521392640,D Wasserman Schultz,115979444,NONE,NONE
337217236,Debbie Jones,260557695843700737,RT @ChuckGrassley: Obama interrupted again,34,260557218024398848,ChuckGrassley,10615232,NONE,NONE
337217236,Debbie Jones,260560686420209665,RT @ChuckGrassley: Obama says he will stand w Israel if attack. Ask PM of Israel to find out he questions that sincerity,25,260558756604170240,ChuckGrassley,10615232,NONE,stand
432790615,yüksel aydın,262433337199702017,"RT @EvaLongoria: Watching @donlemoncnn tonight on CNN and he's in rare form. Never seen him so funny, bold and aggressive! Go Don!",16,262428800850210816,Eva Longoria,110827653,NONE,NONE
432790615,yüksel aydın,262630559690407936,RT @EvaLongoria: Aww thx! RT @wineangle: @EvaLongoria   don't think need a costume for Halloween ....u r a superwomen everyday god bless,39,262621980199645184,Eva Longoria,110827653,costume,NONE
432790615,yüksel aydın,262630873998950400,RT @EvaLongoria: Had so much fun! RT @dflora5: @EvaLongoria Thanks again for stopping by @MaracasFL for lunch! You're an inspiration to  ...,22,262622703117295617,Eva Longoria,110827653,NONE,NONE
432790615,yüksel aydın,262631081356980225,RT @EvaLongoria: Me and small business owner Margarita @MaracasFL restaurant! Sooo good! Thank u for the food and for supporting Obama!  ...,56,262625044742676480,Eva Longoria,110827653,NONE,NONE
432790615,yüksel aydın,262631643125268480,RT @EvaLongoria: Me at the Calle Orange Festival in Orlando on stage! So many Latinos! Such a beautiful site! http://t.co/Kxlq090u,54,262625811188838401,Eva Longoria,110827653,beautiful,NONE
432790615,yüksel aydın,262633309736153089,"RT @EvaLongoria: Another stage at Calle Orange Festival! So many people, had so much fun! Thank u Orlando! http://t.co/6abzaEHG",28,262630952507940864,Eva Longoria,110827653,NONE,NONE
432790615,yüksel aydın,262651895334707200,RT @EvaLongoria: Haha love it! RT @GinjaNinja1801: @EvaLongoria caricature of you what do  you think http://t.co/lmVEPBcq,61,262646830284804097,Eva Longoria,110827653,love,NONE
432790615,yüksel aydın,262668508347908096,RT @EvaLongoria: Ditto! RT @lorenridinger: Its starting to get scary outside... Stay safe everyone!! #Sandy http://t.co/ZXMZLsKC,14,262668089429200898,Eva Longoria,110827653,safe,scary
